sentence_id	label	solved_conflict	sentence_tokens_no_stop_lemmatized
43683439-18fd-4737-a33f-ccf01fe8a22d	SUBJ	False	['let', 'ask', 'political', 'social', 'force', 'act', 'absorb', 'national', 'income', 'purpose', 'governmentacting', 'increase', 'taxation']
4ceb8e33-f0c0-4cb4-b706-03af2acf19a2	OBJ	False	['sign', 'financial', 'strain', 'confine', 'ledger', 'book']
5e0125ad-26ea-4538-bef1-0ec5db29f474	SUBJ	False	['hope', 'congress', 'see', 'fit', 'provide', 'billion', 'protect', 'banking', 'interest', 'unite', 'state', 'necessity', 'pass', 'legislation', 'protect', 'old', 'people']
cc1b2fce-d083-4084-9294-fc6557091262	SUBJ	True	['predict', 'new', 'variant', 'come', 'food', 'drug', 'administration', 'decide', 'approve', 'experimental', 'vaccine', 'booster', 'human', 'trial', 'specifically', 'omicron']
7988e5aa-dafb-4a87-9bed-d1cf5d99f729	OBJ	False	['countrys', 'resilience', 'author', 'argue', 'rest', 'unconventional', 'bustbuste', 'tool', 'disposal']
abfd6074-895c-4cf0-b15b-65432c828c20	SUBJ	False	['despite', 'mass', 'medium', 'campaign', 'believe', 'get', 'booster', 'essential', 'immunity', 'decline', 'effectiveness', 'actually', 'impossible', 'vaccine', 'effectiveness', 'wane', 'come', 'covid19', 'injection']
75e5d4e1-c2ac-4544-a1ed-2753855fafe0	OBJ	True	['bizarre', 'new', 'mexico', 'illegally', 'subject', 'arrest', 'deportation', 'time', 'represent', 'lawyer', 'illegal', 'alien', 'face', 'thing']
c3198e96-4bfe-45f5-8e7c-b4322b171d81	SUBJ	False	['taxation', 'heavily', 'increase', 'well', 'long', 'increase', 'certainly', 'field', 'popular', 'taxis', 'wealth', 'redistribute', 'downward', 'capitalist', 'society', 'disbelieve', 'way', 'trouble']
adbef331-e70a-496e-aaeb-cc029005edc4	OBJ	False	['leftist', 'war', 'american', 'value', 'english', 'language']
df97329f-4e1b-4a55-9dcc-5e3c0d26c6cc	SUBJ	False	['taxis', 'increase', 'order', 'provide', 'public', 'revenue', 'increase', 'provide', 'revenue']
fd5d7ef6-f7db-4421-9295-0497cabc3cd1	OBJ	False	['recent', 'event', 'reveal', 'strike', 'relatively', 'small', 'number', '115000', 'rail', 'worker', 'completely', 'upend', 'economy', 'provoke', 'political', 'crisis']
46bee169-22bf-499f-964f-b97614f298e7	OBJ	False	['brief', 'government', 'shall', 'find', 'way', 'money']
8cfeb608-164e-44e5-9f57-d894880129a8	OBJ	False	['rep', 'ilhan', 'omar', 'government', 'meal', 'child', 'signature', 'issue']
9e20ca51-ba97-46af-b623-f3929b60ae9c	SUBJ	False	['here', 'need', 'know', 'big', 'problem']
47e92c1f-340f-4614-a284-48c2b54a2132	SUBJ	False	['kremlin', 'squeeze', 'independent', 'medium', 'coverage', 'queen', 'funeral', 'demonstrate', 'postmodern', 'propaganda', 'state', 'compete', 'narrative', 'entrepreneur', 'try', 'mark', 'boss']
921de08c-e525-4896-92c8-dd26ec5e7c36	OBJ	False	['minute', 'not', 'kid', 'personally', 'treading', 'water', 'mental', 'health', 'say', 'bethany', 'collin', 'quit', 'january', 'year', 'los', 'angelesarea', 'middle', 'school', 'teacher']
dd0322d1-ff3a-40f2-9cb6-bbc5262ebd67	OBJ	False	['california', 'florida', 'illinois', 'nebraska', 'new', 'york', 'wyoming']
1d6d149e-de49-4290-aebb-68057d63eda6	OBJ	False	['educator', 'teach', 'profession', 'require', 'train', 'experience', 'lower', 'bar', 'diminish', 'quality', 'classroom', 'instruction', 'child', 'receive']
78c83301-dcd0-42a8-907f-572e625befaf	SUBJ	False	['government', 'want', 'governmentthat']
187f12ea-7d46-4ab1-a536-dbadeffc0d63	OBJ	False	['figure', 'national', 'industrial', 'conference', 'board', 'percapita', 'cost', 'government', 'separately', 'state', '19131929', 'federal7173236', 'state3971638', 'local19105864']
7a0b1474-73a4-416f-b166-9aac7f42759d	OBJ	False	['president', 'face', 'legal', 'struggle', 'include', 'maralago', 'property', 'search', 'fbi', 'involvement', 'jan', 'insurrection', 'investigate', 'house', 'select', 'committee']
19e974e7-2983-4960-8be3-652df10122d8	OBJ	False	['rail', 'worker', 'simply', 'contract', 'determine', 'decide', 'stay', 'industry', 'altogether']
3f4214bc-7732-4aa6-a74f-9516ac628056	OBJ	False	['letter', 'smart', 'congressional', 'leadership', 'week', 'union', 'say', 'railroad', 'take', 'away', 'member', 'ability', 'worthy', 'parent', 'dependable', 'spouse', 'eliminate', 'realistic', 'mean', 'employee', 'receive', 'medical', 'service']
edc1fa54-bed0-4aeb-9527-d43860d2757e	SUBJ	True	['level', 'bill', 'plan', 'bill', 'disguise', 'committee', 'clear', 'begin', 'evidence', 'session']
f0e83b84-fd64-400e-bc18-3480f5de0da7	SUBJ	False	['remember', 'southern', 'senator', 'shout', 'loud', 'steal', 'people', 'hog', 'time', 'yankee', 'get', 'ham', 'indignant', 'feel', 'personal']
23e5edf7-0546-477b-8c8e-78b21e27d259	SUBJ	False	['idea', 'current', 'prevail', 'work', 'shall', 'enormously', 'increase', 'power', 'selfextension', 'inherent', 'government']
aeff9497-ccb6-4be2-a2c1-6c8de0b198b9	SUBJ	False	['pay', 'income', 'tax']
2c132292-84eb-4be6-bd1a-8059784657a8	SUBJ	False	['racist']
3cbb8519-1123-4ca0-96e5-1c7520add54b	SUBJ	False	['fight', 'covid19', 'like', 'china']
c4f89021-8eba-493b-b896-dd96e131c42b	OBJ	False	['large', 'response', 'china', 'property', 'slowdown', '2015']
a2edb8a1-0262-49a0-84a6-6d838056ba69	SUBJ	False	['arguably', 'damage', 'rampant', 'increasingly', 'irresolvable', 'cultural', 'discord', 'democracy', 'world']
3b343000-6724-4136-a752-af5c9304b68f	SUBJ	False	['battle', 'set', 'economic', 'machine', 'motion', 'emergency', 'take', 'new', 'form', 'require', 'new', 'tactic', 'time', 'time']
5995773f-1c58-4084-9f50-e5a394076e4f	OBJ	False	['think', 'pilot']
4a246e04-396f-4d00-b1ea-8de9b56d1b48	SUBJ	False	['conservatism', 'level']
05d269a7-9c64-4d77-9aff-dc77bdbaad4a	OBJ	False	['movementa', 'movement', 'government', 'independent', 'taxpayerto', 'rationalize', 'structure', 'higher', 'stratum', 'impulse', 'absorb', 'power', 'absorb', 'divide', 'reasonably']
d3baf51b-4b35-499a-87e2-7732a038e958	SUBJ	True	['demonstrate', 'russia', 'medium', 'environment', 'work']
37cb5430-bdb8-4cda-a357-f2670795909e	SUBJ	True	['write', 'official', 'line', 'queen', 'death', 'strikingly', 'respectful', 'take', 'lead', 'vladimir', 'putin', 'message', 'condolence']
8b477d0c-a875-4057-8674-5ba8acebaff6	SUBJ	True	['infamous', 'beast', 'biden', 'ton', 'armour', 'presidential', 'limousine', 'get', 'stick', 'traffic', 'gloatingly', 'treat', 'poetic', 'justice']
bf648081-f2e8-4a35-b024-49ba1b670cfd	SUBJ	False	['modern', 'russia', 'propaganda', 'state', 'way', 'soviet', 'union']
e2fc912d-a6d3-4c98-af0d-c22a9b179701	OBJ	False	['country', 'outpace', 'countrys', 'economy', 'year']
235b1eee-3c15-474c-8534-ff5692ff7de4	SUBJ	False	['misguide', 'focus', 'hope', 'section', 'work', 'class', 'not', 'ignore', 'immense', 'latent', 'power', 'logistic', 'worker', 'posses']
f916da4e-94f3-4ceb-9454-081b22aefd95	OBJ	False	['longterm', 'fix']
eb7fc30d-f1e8-4a9f-89df-58fc7389363a	OBJ	False	['ideasany', 'themthere', 'question', 'work']
8bbc5261-1414-4d1c-a2af-81efc2c435c1	OBJ	False	['2019', 'feed', 'future', 'distribute', '34', 'million', 'taxpayer', 'food', 'aid', 'fund', 'nonprofit', 'sponsor', '2020', 'shoot', '42', 'million', '197', 'million', '2021']
e746564d-918d-41e3-9e50-b46f0304ce7a	SUBJ	False	['societys', 'approach', 'address', 'important', 'social', 'question', 'climate', 'change', 'racial', 'inequity', 'heavily', 'influence', 'dictate', 'corporate', 'chief', 'davos', 'voice', 'everyday', 'citizen', 'public', 'square']
f2347db2-ba6c-4b93-a43d-53f9b61d9a1a	OBJ	False	['dr', 'anthony', 'fauci', 'warn', 'likely', 'fall', 'surge', 'early', 'april']
5b52bee9-10eb-4abc-846e-6b9db40079ff	OBJ	False	['2017', 'vui', 'appoint', 'gay', 'politician', 'ana', 'brnabi', 'prime', 'ministerial', 'replacement', 'president']
987ef289-9376-4396-8e13-0ec0f6c79c76	OBJ	False	['1910', 'say', 'secretary', 'treasury', 'picture', 'materially', 'change', 'federal', 'government', 'adopt', 'fullfledge', 'income', 'tax', '1913', 'estate', 'tax', '1916', 'begin', 'wisconsin', '1911', 'state', 'state', 'adopt', 'income', 'tax', 'moderate', 'rate', 'today', 'twentytwo', 'form', 'taxation']
beb8ee48-88f1-4611-878f-1cfabcb6a2a1	OBJ	False	['fbi', 'warrant', 'note', 'qamar', 'ahme', 'hassan', 'write', 'approximately', '27000', 'check', 'ss', 'cater', 'bank', 'account', 'amax', 'travel', 'travel', 'agency', 'specialize', 'haji', 'travel', 'package']
e191228e-4be6-485d-a165-f09a09c4c2ff	SUBJ	False	['cost', 'government', 'measure', 'thing', 'quantity', 'government', 'cost']
a6cdd26f-4092-4b09-9ec4-31cc9bd77866	SUBJ	False	['certainly', 'structure', 'government', 'rationalize', 'easily', 'government', 'money']
0467b31c-e7a0-4916-b43f-7859e0e1ed9c	OBJ	False	['happen', 'national', 'income', 'rise', 'normal']
41de42f3-62a2-49b9-a9ff-c20fa8013df9	SUBJ	False	['follow', 'necessity', 'certain', 'function', 'government', 'assume', 'example', 'wisdom', 'know', 'crisis', 'crisis', 'know', 'liquidation', 'go', 'far', 'price', 'low', 'high', 'bank', 'failure', 'constitute', 'crisis', 'banking', 'railroad', 'failure', 'constitute', 'crisis', 'railroad', 'credit']
e45394ca-65b4-4acc-8906-c90fb151675c	SUBJ	False	['conservative', 'manifesto', '2019', 'substantial', 'term', 'propose', 'rule', 'party', 'agenda', 'outside', 'major', 'pledge', 'brexit']
d0960c55-8004-4ef5-851c-4cc2a5b9581a	OBJ	False	['202021', 'american', 'psychological', 'association', 'survey', '14', 'percent', 'teacher', 'report', 'physically', 'attack', 'student', 'report', 'threaten', 'harass']
1582b80b-cab6-4b4b-b67f-000b4f276709	OBJ	False	['contrary', 'see', 'extend', 'meet', 'new', 'responsibility']
45debebb-9083-461d-8e84-60771667c0a9	OBJ	False	['local', 'government', 'cope']
4f9d8bfc-08a2-48d5-b6ce-9d3fc6b3ff1b	OBJ	False	['new', 'attorney', 'admission', 'rule', 'great', 'victory', 'safeguard', 'attorney', 'status', 'supreme', 'court', 'eventually', 'invalidate', 'daca']
f471ff6a-cc77-4372-8951-65d34645df99	SUBJ	False	['new', 'variant', 'evade', 'vaccine', 'actually', 'harm', 'people', 'surface', 'rule', 'class', 'need', 'lockdown', 'panic', 'unruly', 'slave', 'mass', 'compliance', 'fear']
a786e8d9-b0de-4305-9122-c03fb859be1d	SUBJ	True	['creditor', 'hard', 'yes', 'suppose', 'creditor', 'borrow']
1aec1fef-8473-42e0-a238-f276f4004f52	OBJ	False	['chart', 'show', 'covid19', 'injection', 'prove', 'negative', 'effectiveness', 'infection', 'child', 'previously', 'infect', 'covid19', 'prior', 'vaccination', 'child', 'infect', 'covid19', 'prior', 'vaccination', '20', '22', 'week', 'month', 'give', 'dose']
8826f33a-d7fb-42fb-9efe-298a4439627d	SUBJ	False	['instead', 'give', 'minister', 'power', 'decision', 'base', 'whomever', 'able', 'lobby', 'successfully', 'fundraise', 'dinner', 'need', 'empower', 'local', 'regional', 'devolve', 'national', 'government', 'decision', 'base', 'need', 'citizen', 'particularly', 'relation', 'housing', 'utility']
e08b7011-b1e6-478d-803f-245cc3a05c6d	OBJ	False	['china', 'like', 'country', 'ease', 'monetary', 'policy', 'global', 'financial', 'crisis', 'strike']
faac9017-5875-4749-bd97-6dd8d9200a4e	SUBJ	True	['remember', 'pandemic', 'not']
1391b550-4ead-4394-8e47-fe1ec68649a6	OBJ	False	['teacher', 've', 'push', 'past', 'point', 'endurance']
3d50d190-4b26-46f5-b155-14b8c7498bfb	OBJ	False	['ask', 'question', 'tackle', 'regional', 'inequality', 'answer', 'involve', 'longterm', 'state', 'investment', 'lead', 'local', 'regional', 'government', 'devolve', 'power', 'fund']
9f6c1150-2d24-4ee9-86a2-910c30192ddc	OBJ	False	['say', 'hope', 'change', 'region', 'finally', 'push', 'thing', 'forward', 'lgbtq', 'right', 'balkan']
0d477a76-8d8f-4980-9c02-2b830ae4c963	OBJ	False	['estimate', 'tax', 'commissioner', 'state', 'new', 'york', 'write', 'essay', 'community', 'service', 'magazine', 'preposterous', 'duplication', 'part', 'office', 'power', 'government']
467664f6-e560-4767-a739-9d65f3a41a1f	OBJ	False	['china', 'ruler', 'resign', 'slow', 'economy']
8a6416e1-bbf4-481a-8570-cde7155989a0	OBJ	False	['property', 'slump', 'hurt', 'land', 'sale', 'account', 'revenue', 'year']
2d788b18-86f1-4bda-a73e-894dec04d5bb	OBJ	False	['sound', 'like', 'lot', 'figure', '35', 'percent', 'massive', 'annual', 'profit']
3f0d096e-8cc4-41d0-bc4a-dbc3f068f6e3	SUBJ	False	['indebte', 'stateowne', 'bus', 'company', 'lanzhou', 'capital', 'gansu', 'province', 'float', 'ingenious', 'idea', 'pay', 'overdue', 'salary', 'staff']
b5713737-d758-46c5-a941-1be434d8f741	SUBJ	False	['reason', 'taxpayer', 'entitle', 'unctuous', 'feel', 'presence', 'social', 'service']
9e39d12c-b163-469d-9a75-84bb05dd399a	SUBJ	False	['clear', 'original', 'covid', 'shot', 'not', 'stop', 'covid', 'work']
ef0ddc70-724e-4fcc-a46f-355f2e426fd9	OBJ	False	['state', 'loosen', 'eligibility', 'requirement']
5cfc038c-6e45-4bef-a0a8-bfe92bf028e2	OBJ	False	['author', 'include', 'zheng', 'song', 'chinese', 'university', 'hong', 'kong', 'try', 'explain', 'china', 'distinctive', 'pace', 'pattern', 'development']
1471b62e-8d2b-49ca-ba2b-3138de6669fb	OBJ	False	['increase', 'cost', 'popular', 'government']
df5419a9-6bc0-49f8-92d8-fd4cbdb93635	SUBJ	False	['government', 'responsibility', 'oldage', 'security', 'child', 'life', 'tonsil', 'widow', 'backward', 'mentality', 'employment', 'insurance', 'well', 'maternity', 'public', 'nursing', 'recreation', 'adult', 'play', 'plumbing', 'housing', 'right', 'nurture', 'infant', 'feed', 'vocational', 'guidance', 'use', 'leisure', 'good', 'life', 'everybody', 'responsibility', 'state', 'procure', 'provide', 'superintend']
497401c7-530e-46a4-9480-deb5f721856a	OBJ	False	['today', 'state', 'impose', 'gasoline', 'tax', 'thirteen', 'use', 'taxis', 'tobacco', 'cigarette']
ebeae823-67d8-4bf9-b7a1-48b5a01b048e	OBJ	False	['fact', 'white', 'house', 'say', 'shortterm', 'solution', 'problem']
ba44ef58-c957-4916-88d7-099077bf3cd3	SUBJ	False	['spender', 'public', 'money', 'want', 'follower']
67734122-ed16-4a09-9dd1-7c8c5cf63a0a	OBJ	False	['cdc', 'closely', 'track', 'mutation', 'virus', 'watch', 'potential', 'variant', 'resistant', 'monkeypox', 'treatment']
ed4917cc-5751-4107-88eb-096a459bac8a	OBJ	False	['fast', 'growth', 'money', 'supply', 'far', 'translate', 'equivalent', 'acceleration', 'credit']
8014ab11-a6d1-4f0c-8c00-e9901369b19e	SUBJ	True	['stakeholder', 'capitalism', 'broader', 'worldview', 'hold', 'corporate', 'leader', 'play', 'fundamental', 'role', 'determine', 'implement', 'societys', 'core', 'value']
ee87c4fe-3945-4b99-9950-f7e8bb47d6fe	SUBJ	False	['idea', 'refuge', 'solution', 'public', 'credit', 'degree', 'plausible', 'good', 'wistful', 'intention']
960320c3-2981-4220-86fd-037d83de1533	OBJ	False	['finding', 'chart', 'show', 'effectiveness', 'covid19', 'injection', 'infection', 'fall', 'zero', 'april', '2022', 'child', 'vaccinate', 'november', '2021']
17a12ae5-94e0-4406-9835-2ce4bbd1845e	OBJ	False	['appear', 'extremist', 'get', 'way']
214cb68c-099e-4d33-bd69-7b7755df468b	OBJ	False	['increase', 'intend', 'combat', 'high', 'level', 'inflation', 'experience', 'world']
cdad374c-fdf2-4950-a983-df1c22c81631	SUBJ	False	['skabeyevas', 'thrive', 'atmosphere', 'conspiracy', 'xenophobia']
40c8d95b-7762-440d-a620-e05c1f44194d	SUBJ	False	['loss', 'public', 'credit', 'complete', 'ruin', 'consequence']
a74a197e-20b7-4ea7-9732-5bea896b7177	OBJ	False	['face', 'tighter', 'labor', 'market', 'district', 'raise', 'base', 'salary', 'offering', 'sign', 'relocation', 'bonus', 'whopping', '25000', 'new', 'mexico', 'school', 'district']
5ef3fc67-6ca2-4186-9bd6-e93516acbc43	OBJ	False	['rise', 'cost', 'government', 'increase', 'graft', 'corruption', 'evil', 'relative', 'sense', 'diminish', 'increase', 'waste', 'ratio', 'probably', 'fairly', 'constant']
eb1cd283-9ec7-41b1-b945-22713e8b1ab1	OBJ	False	['popular', 'refrain', 'defang', 'republican', 'criticism', 'esg', 'movement', 'particular']
540c3d69-5d7a-4d31-9324-39b1ca0cac10	OBJ	False	['bad', 'year', 'afraid', 'go', 'happen', 'year']
5061f761-f3a4-4d50-8503-5047821d8bbc	OBJ	False	['higher', 'rate', 'aim', 'slow', 'market', 'likely', 'pressure', 'household', 'business', 'washington', 'post', 'report']
974050f1-66a8-4f90-a934-d02fbee1a86a	OBJ	False	['cost', 'social', 'service', 'exclusive', 'education', 'represent', 'onefifth', 'total', 'expense', 'city']
a760bc28-c637-4ed9-afbf-9bf659bebd8a	SUBJ	True	['discussion', 'clearly', 'go']
1bd26db4-38d4-4707-8f70-485dfb91b9cd	OBJ	False	['state', 'levy', 'corporation', 'income', 'state', 'federal', 'taxis', 'onefifth']
43ced8c5-adb2-47ff-aebc-254bd2b5cd41	OBJ	False	['year', 'country', 'grow', 'like', 'china']
003fcc7c-7d3b-46a1-8a73-29b67a9cbbdc	SUBJ	False	['criticism', 'newspaper', 'air', 'generally', 'aim', 'british', 'government', 'play', 'politic', 'state', 'funeral', 'impromptu', 'summit', 'clumsily', 'handle', 'saudi', 'chinese', 'delegation', 'americans']
66d3b1f2-a1a6-4c99-9976-7ca87dfb67d0	SUBJ	True	['increase', 'spend', 'help', 'bridge', 'financial', 'gap', 'suffer', 'lower', 'level', 'government']
e608c9c0-6c9d-4346-9e97-f6d705ca303f	SUBJ	False	['zoom', 'broader', 'view', 'labour', 'dispute', 'sign', 'grow', 'restlessness', 'combativity', 'worker']
462353c2-8989-4baa-93df-ddf1ef5161bf	OBJ	False	['accord', 'twin', 'city', 'pioneer', 'press', 'ss', 'cater', 'lead', 'qamar', 'ahme', 'hassan', 'receive', '138', 'million', 'federal', 'fund']
d4f4a58f-4fdd-4584-9f9b-f3b5952b3658	SUBJ	False	['want', 'redistribute', 'wealth', 'want', 'prey']
ca771fd3-7cfe-479f-990c-921a68f7636b	SUBJ	False	['pandemic', 'politic', 'primary', 'factor']
a5630462-b1e3-4dd4-a82c-2a6ff41f2981	OBJ	False	['way', 'downtown', 'freeway', 'surface', 'make', 'pedestrianism', 'inconvenient']
c0651f0d-6bc7-4a3f-91ec-4a0a33f5d765	OBJ	False	['revelation', 'discovery', 'follow', 'treat', 'cause', 'inquiry', 'board', 'bar', 'examiner', 'determine', 'applicant', 'possess', 'character', 'fitness', 'practice', 'law']
eaa6a8ee-2fd8-4884-b6dd-eeb372a0d522	OBJ	False	['shall', 'cost', 'government', 'reduce']
b205ac5c-76e4-410a-a3fb-1cdec13979cc	OBJ	False	['parent', 'accuse', 'groom', 'child', 'run', 'lgbt', 'student', 'club', 'high', 'school']
ff4c77cc-169d-42e1-964f-3fea5d795c4c	OBJ	False	['virus', 'mutation', 'away', 'evade', 'key', 'antiviral', 'drug', 'treat', 'atrisk', 'patient', 'fda', 'believe']
d161ff67-55fd-4bc1-912a-4085539f21be	SUBJ	False	['await', 'rebuttal', 'argument', 'curious', 'happen', 'world', 'great', 'proponent', 'stakeholder', 'capitalism', 'respond', 'surprising', 'claim', 'actually', 'stakeholder', 'capitalism', 'thing', 'plain', 'old', 'capitalism']
e8c0799e-fa03-4d3a-a724-9ae10fb2acb9	SUBJ	False	['system', 'unbridle', 'profitfocuse', 'capitalism', 'serve', 'important', 'sanctuary', 'long']
acf242a8-b8b4-4376-9700-4634a1cf1c7e	OBJ	False	['civil', 'partnership', 'samesex', 'couple', 'right', 'marry', 'one', 'example', 'remain', 'nonexistent']
9288c6d8-d3a4-42d2-8138-5c83b12e91b5	OBJ	False	['florida', 'military', 'veteran', 'eligible', 'temporary', 'teach', 'certificate', 'not', 'complete', 'bachelor', 'degree']
a35ff26e-ed09-4b2b-9c44-79518fe8e221	OBJ	False	['hero', 'zero', 'simple', 'explanation', 'change', 'approach']
f9f82e84-2553-479c-9fc1-d34da8a8f232	SUBJ	False	['public', 'credit', 'belong', 'people', 'like']
d662fc8d-d412-44ce-b407-f6e617a07912	SUBJ	False	['intent', 'unlike', 'differently', 'motivate', 'force', 'economic', 'social', 'political', 'tend', 'swallow', 'national', 'income', 'government', 'produce', 'result', 'intend']
8362ac9e-5883-48d6-a6f3-912952187fcf	OBJ	False	['new', 'mexico', 'align', 'state', 'allow', 'attorney', 'licensure', 'immigrant', 'american', 'bar', 'association', 'endorse', 'principle', 'permit', 'attorney', 'practice', 'law', 'regardless', 'immigration', 'status', 'bacon', 'say']
0fb49fec-b4f6-4283-a64e-62eaa2542f6f	OBJ	False	['analyze', 'official', 'government', 'datum', 'year', 'find', 'covid19', 'vaccination', 'average', 'month', 'kill', 'inject']
b0632dc1-aac1-4848-807c-6430d973e6c7	OBJ	False	['tax', 'rate', 'rise', 'necessity', 'national', 'income', 'shrink']
8049714c-9cfc-4ec5-bf8f-aebf9c41dbbf	SUBJ	False	['little', 'social', 'service', 'spontaneous', 'straight', 'taxpayer', 'heart']
eafc386a-f9ab-43f1-aa3c-bd3f5aefb34d	OBJ	False	['know', 'lie', 'future']
572d2ca5-2df8-4f49-8d8a-d520af39e8ae	SUBJ	True	['relief', 'taxpayer', 'imagine']
23d2dee6-69b4-4a1e-b44a-b815cd7583c2	OBJ	False	['few', 'thing', 'manufacture', 'country', 'lot', 'product', 'transport', 'warehouse']
f5b16a50-890f-4193-9908-a2b3c0a6dd68	SUBJ	False	['newspaper', 'izvestia', 'brutal', 'liz', 'truss', 'treat', 'reader', 'detail', 'account', 'recognise', 'meticulous', 'plan', 'event', 'note', 'pass', 'hitch']
cb395449-c4b2-414e-a529-7507947f03da	OBJ	True	['national', 'government', 'able', 'set', 'parameter', 'thisfor', 'example', 'rate', 'social', 'housing', 'emission', 'reductionsa', 'focus', 'project', 'cut', 'country', 'like', 'train']
a287c7ad-4405-4673-bc10-0548d0ddc7ad	SUBJ	False	['impressive', 'number', 'charity', 'focus', 'somali', 'minnesota']
ac1bfdea-3740-47d7-b9d5-202eb984921b	SUBJ	False	['like', 'prune', 'tree', 'lustier', 'growth', 'settle', 'public', 'credit', 'principle', 'limit', 'drastic', 'manner', 'ferocious', 'growth', 'government']
2cfdadd0-fb28-40d6-825b-9600617aca1c	OBJ	False	['cost', 'government', 'absorb', 'roughly', 'onequarter', 'total', 'national', 'income']
8c38b834-1f1c-47ae-9731-51723d0366f8	OBJ	False	['ve', 'know', 'friend', 'simply', 'shrug', 'happy', 'state', 'not', 'clue']
46718e56-2256-48e8-bd02-5e41418bcd3c	SUBJ	False	['case', 'establish', 'certain', 'thing', 'way', 'establishedby', 'fact', 'have', 'industrial', 'rhythm', 'break', 'crisis', 'employment', 'function', 'government', 'provide', 'people', 'work', 'responsibility', 'unemployment', 'come', 'rest', 'industry', 'think', 'belong', 'governmentthe', 'stateand', 'charge', 'public', 'credit']
99d0ce3f-dcbe-4ac7-bb1d-8c257c01d675	OBJ	False	['reason', 'protest', 'lightly', 'use', 'public', 'credit', 'save', 'private', 'banking', 'structure', 'tend', 'bring', 'state', 'control', 'credit']
351d3bb6-8368-40e2-bef0-5df9c54734b9	OBJ	False	['modern', 'circumstance', 'overwhelm']
a5e636c3-cacf-46b9-a855-ac0f1d7778bc	OBJ	False	['tecovirimat', 'available', 'doctor', 'obtain', 'patient', 'expand', 'access', 'protocol', 'set', 'cdc']
032ae2a5-1e68-4183-89af-08e8db44a2dc	OBJ	False	['economic', 'historian', 'believe', 'help', 'power', 'industrial', 'revolution']
88aadb3f-c767-4d77-8437-6ce393c196c1	SUBJ	False	['china', 'contrast', 'stateowne', 'enterprise', 'localgovernment', 'financing', 'vehicle', 'invest', 'infrastructure', 'civic', 'project', 'borrow', 'eagerly', 'china', 'bank', 'government', 'behest']
8c75f51f-86b6-440f-aa59-6607a56a2d18	OBJ	False	['course', 'bf7', 'transmissible', 'variant']
d55df6e9-a2fe-4176-b49f-34aaefc47f3b	OBJ	False	['responsibility', 'solvency', 'banking', 'pass', 'government']
cf59dc43-a7ca-4f79-83b9-32abe5f5f441	OBJ	False	['importantly', 'development', 'happen', 'unionised', 'worker', 'unorganised', 'worker', 'form', 'union']
dd2d211b-4c86-4d7b-992b-787f3a9ec5f9	SUBJ	False	['unprecedented', 'use', 'public', 'credit', 'propose', 'meet', 'crisis', 'soon', 'pass']
859e3d91-22d6-4fd2-bc96-e63c7d29ad6c	OBJ	False	['bernie', 'sander', 'point', 'testimony', 'congress', 'cost', 'rail', 'carrier', 'total', '688', 'million', 'year', 'fulfill', 'demand']
8fd00ea0-9927-4412-83e9-5fe12302bb46	SUBJ	False	['probably', 'right']
2555b901-b92b-4bf9-b295-1dc70f1c7426	OBJ	False	['new', 'mexico', 'high', 'court', 'authoritarian', 'appear', 'operate', 'outside', 'limit', 'power', 'say', 'state', 'gop', 'chairman', 'steve', 'pearce']
1ac0120a-1c49-4315-bea4-960bb8e9d1a2	OBJ	False	['look', 'freeway', 'close', 'lot', 'destination', 'like', 'lax', 'dtla', 'port', 'century', 'city', 'etc']
a9f46cdf-a6a7-48bf-9e49-f6f921225cf7	SUBJ	False	['bind', 'war', 'terrific', 'extension', 'government']
e26dda6a-c3d4-4014-b463-3abc860559be	OBJ	False	['federal', 'government']
85f59e99-e5b9-425e-a4c3-e7fbe0fdb6be	OBJ	False	['judicial', 'activism', 'come', 'outcomeoriente', 'decision', 'base', 'policy', 'preferred', 'judge', 'judge', 'law', 'say']
8f31e33d-5895-4c62-92f2-a7562989811e	OBJ	False	['deep']
e58156b3-fc8b-47d0-9126-3b67c37a1531	OBJ	False	['evident', 'way', 'taxation', 'reach', 'point', 'represent', 'active', 'redistribution', 'wealth', 'hand', 'power', 'government']
25f0ff3d-c73d-4d47-8913-efcb7d6ec785	SUBJ	True	['guess']
5ee4a44d-72f5-42a5-a683-675ba1e13e4e	OBJ	False	['law', 'mean', 'case', 'interfere', 'power', 'government', 'back', 'public', 'credit']
65b848c2-e2e4-4976-8561-adc58ac5772f	SUBJ	False	['raise', 'great', 'concern', 'stakeholder', 'capitalism', 'matter', 'define', 'proponent', 'eager', 'strengthen', 'link', 'democracy', 'capitalism', 'time', 'instead', 'assiduously', 'disentangle']
40931ebe-2004-4251-889c-571d7d562fe0	OBJ	False	['mrna', 'injection', 'completely', 'degrade', 'human', 'immune', 'system', 'vaccinate', 'population', 'worsen', 'week']
5907b7b4-85a0-4fa5-9fa6-dbcb98c47bf3	OBJ	False	['trenton', 'example', 'word', 'taboo']
e77275ef-cb4c-44db-8a64-9110055bb45a	OBJ	False	['mean', 'sell', 'bond']
34166574-2755-44af-9d4a-e0a21bb1dbdb	OBJ	False	['effect', 'pcl', 'line', 'property', 'price', 'go', 'trophy', 'mode']
