sentence_id	label	solved_conflict	sentence	word_count	label_encoded	sentence_length	avg_tfidf	cluster	pos_tags	pos_sequence	cleaned_sentence	processed_sentence	Assigned_Topic	Topic_Label	sentiment
32851053-ecd0-4468-84b4-8156679045d1	OBJ	False	['rise', 'irrespective', 'state', 'time', 'continuous']	5	0	5	0.000666450706495326	2	['VERB', 'ADJ', 'NOUN', 'NOUN', 'ADJ']	VERB ADJ NOUN NOUN ADJ	['rise', 'irrespective', 'state', 'time', 'continuous']	rise irrespective state time continuous	1	SUBJ	0.0
dc34fc72-2e33-444e-aa84-a624e7e7e1b4	OBJ	False	['note', 'chart', 'baseline', 'vaccinate', 'covid19', 'immunity']	6	0	6	0.0007551589237050405	2	['NOUN', 'PROPN', 'PROPN', 'PROPN', 'PROPN', 'NOUN']	NOUN PROPN PROPN PROPN PROPN NOUN	['note', 'chart', 'baseline', 'vaccinate', 'covid19', 'immunity']	note chart baseline vaccinate covid19 immunity	0	OBJ	0.0
f535192b-b9f0-4956-8674-3f86c463185a	SUBJ	False	['vaccine', 'effectiveness', 'measure', 'effectiveness', 'vaccine']	5	1	5	0.0005149225769166916	2	['NOUN', 'NOUN', 'PROPN', 'NOUN', 'NOUN']	NOUN NOUN PROPN NOUN NOUN	['vaccine', 'effectiveness', 'measure', 'effectiveness', 'vaccine']	vaccine effectiveness measure effectiveness vaccine	0	OBJ	0.0
c56bd1ee-b4e9-4dab-9301-9dbfc3aa20aa	SUBJ	False	['modern', 'city', 'new', 'form', 'life', 'science', 'form', 'individual', 'helplessness', 'rise', 'social', 'liability']	12	1	12	0.0009809117742921381	0	['ADJ', 'NOUN', 'ADJ', 'NOUN', 'NOUN', 'NOUN', 'NOUN', 'ADJ', 'NOUN', 'VERB', 'ADJ', 'NOUN']	ADJ NOUN ADJ NOUN NOUN NOUN NOUN ADJ NOUN VERB ADJ NOUN	['modern', 'city', 'new', 'form', 'life', 'science', 'form', 'individual', 'helplessness', 'rise', 'social', 'liability']	modern city new form life science form individual helplessness rise social liability	1	SUBJ	0.09242424242424242
9a6aa380-58c5-46e5-82e6-cb2d235031cd	OBJ	False	['2011', 'american', 'economic', 'review', 'publish', 'influential', 'article', 'entitle', 'grow', 'like', 'china']	11	0	11	0.0010147818004290776	4	['NUM', 'PROPN', 'ADJ', 'NOUN', 'VERB', 'ADJ', 'NOUN', 'NOUN', 'VERB', 'ADP', 'PROPN']	NUM PROPN ADJ NOUN VERB ADJ NOUN NOUN VERB ADP PROPN	['2011', 'american', 'economic', 'review', 'publish', 'influential', 'article', 'entitle', 'grow', 'like', 'china']	2011 american economic review publish influential article entitle grow like china	0	OBJ	0.1
1d85f7e2-1cc2-47a9-b3fc-4ee75214897d	OBJ	False	['accord', 'report', 'fortune', 'bf7', 'make', 'headway', 'increasingly', 'crowd', 'field', 'omicron', 'subvariant']	11	0	11	0.001018721339734247	2	['NOUN', 'NOUN', 'NOUN', 'VERB', 'VERB', 'NOUN', 'ADV', 'VERB', 'NOUN', 'PROPN', 'NOUN']	NOUN NOUN NOUN VERB VERB NOUN ADV VERB NOUN PROPN NOUN	['accord', 'report', 'fortune', 'bf7', 'make', 'headway', 'increasingly', 'crowd', 'field', 'omicron', 'subvariant']	accord report fortune bf7 make headway increasingly crowd field omicron subvariant	0	OBJ	0.0
0928b31f-aaa3-4c92-bdf3-f0def1537814	SUBJ	False	['shall', 'thing']	2	1	2	0.0004379135719624474	2	['AUX', 'VERB']	AUX VERB	['shall', 'thing']	shall thing	1	SUBJ	0.0
668f4900-d34f-48f9-b8dc-d64944b4b8bb	OBJ	False	['week', 'jolt', 'reckon', 'profound', 'implication', 'national', 'freight', 'railroad', 'worker', 'strike']	10	0	10	0.0009647816331985278	4	['NOUN', 'NOUN', 'NOUN', 'ADJ', 'NOUN', 'ADJ', 'NOUN', 'NOUN', 'NOUN', 'NOUN']	NOUN NOUN NOUN ADJ NOUN ADJ NOUN NOUN NOUN NOUN	['week', 'jolt', 'reckon', 'profound', 'implication', 'national', 'freight', 'railroad', 'worker', 'strike']	week jolt reckon profound implication national freight railroad worker strike	0	OBJ	0.08333333333333333
3dc3e783-bd08-45a2-a1e9-496cc8821b1a	OBJ	False	['job', 'gain', 'robust', 'recent', 'month', 'unemployment', 'rate', 'remain', 'low']	9	0	9	0.0009214413449185155	2	['NOUN', 'NOUN', 'ADJ', 'ADJ', 'NOUN', 'NOUN', 'NOUN', 'VERB', 'ADJ']	NOUN NOUN ADJ ADJ NOUN NOUN NOUN VERB ADJ	['job', 'gain', 'robust', 'recent', 'month', 'unemployment', 'rate', 'remain', 'low']	job gain robust recent month unemployment rate remain low	1	SUBJ	0.0
d4bf2bbc-fce4-4f83-ae24-b6d9f5284097	OBJ	False	['65', 'percent', '2019', 'double', 'rate', 'district', '90', 'percent', 'student', 'white']	10	0	10	0.0009048317116956942	2	['NUM', 'NOUN', 'NUM', 'ADJ', 'NOUN', 'NOUN', 'NUM', 'NOUN', 'NOUN', 'ADJ']	NUM NOUN NUM ADJ NOUN NOUN NUM NOUN NOUN ADJ	['65', 'percent', '2019', 'double', 'rate', 'district', '90', 'percent', 'student', 'white']	65 percent 2019 double rate district 90 percent student white	1	SUBJ	0.0
6ef0281b-8a41-4c23-b9e7-5bbd4f79d5c5	SUBJ	False	['not', 'change', 'home', 'future', 'president', '1950', 'crack', 'hell', '1990', 'pretty', 'nondescript', 'latino', 'work', 'class', 'community', 'today']	16	1	16	0.001224295853322445	2	['PART', 'VERB', 'NOUN', 'ADJ', 'NOUN', 'NUM', 'NOUN', 'PROPN', 'NUM', 'ADV', 'ADJ', 'ADJ', 'NOUN', 'NOUN', 'NOUN', 'NOUN']	PART VERB NOUN ADJ NOUN NUM NOUN PROPN NUM ADV ADJ ADJ NOUN NOUN NOUN NOUN	['not', 'change', 'home', 'future', 'president', '1950', 'crack', 'hell', '1990', 'pretty', 'nondescript', 'latino', 'work', 'class', 'community', 'today']	not change home future president 1950 crack hell 1990 pretty nondescript latino work class community today	0	OBJ	0.125
e192426c-f1db-48bb-9fd4-207070506a17	SUBJ	False	['variant', 'evade', 'vaccine']	3	1	3	0.0005338083972947697	2	['ADJ', 'NOUN', 'NOUN']	ADJ NOUN NOUN	['variant', 'evade', 'vaccine']	variant evade vaccine	0	OBJ	0.0
4f060fa3-3495-4f2b-a72a-e7247a577802	OBJ	False	['portion', 'positive', 'test', 'country', 'forward', 'agency', 'genetic', 'sequence', 'accord', 'report', 'cbs', 'news']	12	0	12	0.0010635724014684599	2	['NOUN', 'ADJ', 'NOUN', 'NOUN', 'PROPN', 'NOUN', 'ADJ', 'NOUN', 'PROPN', 'PROPN', 'PROPN', 'PROPN']	NOUN ADJ NOUN NOUN PROPN NOUN ADJ NOUN PROPN PROPN PROPN PROPN	['portion', 'positive', 'test', 'country', 'forward', 'agency', 'genetic', 'sequence', 'accord', 'report', 'cbs', 'news']	portion positive test country forward agency genetic sequence accord report cbs news	0	OBJ	0.22727272727272727
a595b443-09c2-4c6e-9718-ad51cd8e98f6	SUBJ	False	['railroad', 'worker', 'remind', 'issue', 'work', 'explosive', 'ignore']	7	1	7	0.000807021528798346	4	['NOUN', 'NOUN', 'VERB', 'NOUN', 'VERB', 'ADJ', 'NOUN']	NOUN NOUN VERB NOUN VERB ADJ NOUN	['railroad', 'worker', 'remind', 'issue', 'work', 'explosive', 'ignore']	railroad worker remind issue work explosive ignore	0	OBJ	0.0
e5221b56-ddfb-4f39-a2a2-cb5ddd9c1a71	OBJ	False	['recent', 'indicator', 'point', 'modest', 'growth', 'spend', 'production', 'feed', 'say']	9	0	9	0.0009135423662708513	2	['ADJ', 'NOUN', 'NOUN', 'ADJ', 'NOUN', 'VERB', 'NOUN', 'NOUN', 'VERB']	ADJ NOUN NOUN ADJ NOUN VERB NOUN NOUN VERB	['recent', 'indicator', 'point', 'modest', 'growth', 'spend', 'production', 'feed', 'say']	recent indicator point modest growth spend production feed say	1	SUBJ	0.05
b1445b5a-9277-40be-81d7-b172a182d198	OBJ	False	['news', 'footage', 'day', 'show', 'group', 'young', 'man', 'marching', 'capital', 'chant', 'kill', 'kill', 'kill', 'poof']	14	0	14	0.000959898834919222	2	['NOUN', 'NOUN', 'NOUN', 'NOUN', 'NOUN', 'ADJ', 'NOUN', 'VERB', 'NOUN', 'NOUN', 'VERB', 'NOUN', 'VERB', 'NOUN']	NOUN NOUN NOUN NOUN NOUN ADJ NOUN VERB NOUN NOUN VERB NOUN VERB NOUN	['news', 'footage', 'day', 'show', 'group', 'young', 'man', 'marching', 'capital', 'chant', 'kill', 'kill', 'kill', 'poof']	news footage day show group young man marching capital chant kill kill kill poof	0	OBJ	0.1
59befd0c-9b4c-48d3-86a1-09e938263372	OBJ	False	['department', 'justice', 'announce', 'today', 'federal', 'criminal', 'charge', '47', 'defendant', 'allege', 'role', '250', 'million', 'fraud', 'scheme', 'exploit', 'federallyfunde', 'child', 'nutrition', 'program', 'covid19', 'pandemic']	22	0	22	0.0014417770495399591	2	['PROPN', 'PROPN', 'VERB', 'NOUN', 'ADJ', 'ADJ', 'NOUN', 'NUM', 'NOUN', 'NOUN', 'NOUN', 'NUM', 'NUM', 'NOUN', 'NOUN', 'NOUN', 'NOUN', 'NOUN', 'NOUN', 'NOUN', 'NOUN', 'PROPN']	PROPN PROPN VERB NOUN ADJ ADJ NOUN NUM NOUN NOUN NOUN NUM NUM NOUN NOUN NOUN NOUN NOUN NOUN NOUN NOUN PROPN	['department', 'justice', 'announce', 'today', 'federal', 'criminal', 'charge', '47', 'defendant', 'allege', 'role', '250', 'million', 'fraud', 'scheme', 'exploit', 'federallyfunde', 'child', 'nutrition', 'program', 'covid19', 'pandemic']	department justice announce today federal criminal charge 47 defendant allege role 250 million fraud scheme exploit federallyfunde child nutrition program covid19 pandemic	0	OBJ	-0.4
cb64e1e4-8a99-4402-85c1-78e77bfd041a	OBJ	False	['district', '75', 'percent', 'student', 'body', 'nonwhite', '10', 'percent', 'teacher', 'resign', 'retire', 'year']	12	0	12	0.0009956999207145706	2	['NOUN', 'NUM', 'NOUN', 'NOUN', 'NOUN', 'VERB', 'NUM', 'NOUN', 'NOUN', 'NOUN', 'NOUN', 'NOUN']	NOUN NUM NOUN NOUN NOUN VERB NUM NOUN NOUN NOUN NOUN NOUN	['district', '75', 'percent', 'student', 'body', 'nonwhite', '10', 'percent', 'teacher', 'resign', 'retire', 'year']	district 75 percent student body nonwhite 10 percent teacher resign retire year	1	SUBJ	0.0
86993fc9-a30e-48f0-ad2a-a3df1b4013e5	SUBJ	False	['paltry', 'fund', 'follow', 'missionssome', 'contain', 'specific', 'aim', 'reduce', 'rate', 'homicide', 'nebulous', 'like', 'increase', 'pride', 'place']	15	1	15	0.0011827738574503829	4	['PROPN', 'NOUN', 'VERB', 'NOUN', 'VERB', 'ADJ', 'NOUN', 'VERB', 'NOUN', 'NOUN', 'ADJ', 'ADP', 'VERB', 'NOUN', 'NOUN']	PROPN NOUN VERB NOUN VERB ADJ NOUN VERB NOUN NOUN ADJ ADP VERB NOUN NOUN	['paltry', 'fund', 'follow', 'missionssome', 'contain', 'specific', 'aim', 'reduce', 'rate', 'homicide', 'nebulous', 'like', 'increase', 'pride', 'place']	paltry fund follow missionssome contain specific aim reduce rate homicide nebulous like increase pride place	1	SUBJ	0.0
15b76bf9-663e-4422-a746-f371a64b18fa	OBJ	False	['need', 'legal', 'system', 'work', 'serbia', 'rule', 'law', 'observe', 'say']	9	0	9	0.0009210244918427719	3	['VERB', 'ADJ', 'NOUN', 'NOUN', 'PROPN', 'PROPN', 'PROPN', 'NOUN', 'VERB']	VERB ADJ NOUN NOUN PROPN PROPN PROPN NOUN VERB	['need', 'legal', 'system', 'work', 'serbia', 'rule', 'law', 'observe', 'say']	need legal system work serbia rule law observe say	0	OBJ	0.2
1d9b5e76-0eb8-481b-9fad-7c00ab5d49f2	OBJ	False	['year', 've', 'teacher', 'say', 'nick', 'clark', 'teach', 'high', 'school', 'fort', 'worth']	11	0	11	0.0010014893992037947	2	['NOUN', 'AUX', 'NOUN', 'VERB', 'PROPN', 'PROPN', 'VERB', 'ADJ', 'NOUN', 'NOUN', 'NOUN']	NOUN AUX NOUN VERB PROPN PROPN VERB ADJ NOUN NOUN NOUN	['year', 've', 'teacher', 'say', 'nick', 'clark', 'teach', 'high', 'school', 'fort', 'worth']	year ve teacher say nick clark teach high school fort worth	1	SUBJ	0.22999999999999998
cb75c4ef-109e-4dcd-a27c-c3d5c2a8da9a	OBJ	True	['argue']	1	0	1	0.0003098853424233034	2	['VERB']	VERB	['argue']	argue	0	OBJ	0.0
80a48c90-3cf6-47ac-848c-3a06ecbbb400	SUBJ	False	['income', 'tax']	2	1	2	0.0004382011536503275	1	['NOUN', 'NOUN']	NOUN NOUN	['income', 'tax']	income tax	1	SUBJ	0.0
7bf9276c-0ddc-49fe-89c3-571c52733b1c	OBJ	False	['serbia', 'candidate', 'eu', 'membership', '2009', 'government', 'come', 'pressure', 'brussels', 'prove', 'commitment', 'democratic', 'value']	13	0	13	0.0010966246162400304	1	['PROPN', 'NOUN', 'PROPN', 'NOUN', 'NUM', 'NOUN', 'VERB', 'NOUN', 'PROPN', 'VERB', 'NOUN', 'ADJ', 'NOUN']	PROPN NOUN PROPN NOUN NUM NOUN VERB NOUN PROPN VERB NOUN ADJ NOUN	['serbia', 'candidate', 'eu', 'membership', '2009', 'government', 'come', 'pressure', 'brussels', 'prove', 'commitment', 'democratic', 'value']	serbia candidate eu membership 2009 government come pressure brussels prove commitment democratic value	0	OBJ	0.0
0ed84600-627c-4901-af65-d1d1ffc18cf2	OBJ	False	['remote', 'learn', 'student', 'mental', 'health', 'deteriorate', 'cause', 'act', 'return', 'school']	10	0	10	0.0009726513894165463	2	['ADJ', 'VERB', 'NOUN', 'ADJ', 'NOUN', 'NOUN', 'PROPN', 'PROPN', 'NOUN', 'NOUN']	ADJ VERB NOUN ADJ NOUN NOUN PROPN PROPN NOUN NOUN	['remote', 'learn', 'student', 'mental', 'health', 'deteriorate', 'cause', 'act', 'return', 'school']	remote learn student mental health deteriorate cause act return school	1	SUBJ	-0.1
c5327e79-398f-4335-bc89-b5c9b9c9338b	SUBJ	False	['new', 'policy', 'help', 'blur', 'line', 'illegal', 'alien', 'lawfully', 'present', 'alien', 'citizen', 'long', 'goal', 'openborder', 'leave']	15	1	15	0.001127876980727271	3	['ADJ', 'NOUN', 'NOUN', 'NOUN', 'NOUN', 'ADJ', 'NOUN', 'ADV', 'ADJ', 'ADJ', 'NOUN', 'ADJ', 'NOUN', 'NOUN', 'VERB']	ADJ NOUN NOUN NOUN NOUN ADJ NOUN ADV ADJ ADJ NOUN ADJ NOUN NOUN VERB	['new', 'policy', 'help', 'blur', 'line', 'illegal', 'alien', 'lawfully', 'present', 'alien', 'citizen', 'long', 'goal', 'openborder', 'leave']	new policy help blur line illegal alien lawfully present alien citizen long goal openborder leave	0	OBJ	-0.15227272727272728
48006c5a-687b-41ee-9c4a-64d9d2110e57	SUBJ	False	['not', 'work', 'll', 'try', 'public', 'sensitize', 'possibility']	7	1	7	0.0007980199594501239	0	['PART', 'VERB', 'AUX', 'VERB', 'ADJ', 'NOUN', 'NOUN']	PART VERB AUX VERB ADJ NOUN NOUN	['not', 'work', 'll', 'try', 'public', 'sensitize', 'possibility']	not work ll try public sensitize possibility	0	OBJ	0.0
1cea531c-9d20-45f6-a317-0913dd8717a8	OBJ	False	['nearly', 'teacher', 'morale', 'plummet', '90', 'percent', 'poll', 'january', 'say', 'suffer', 'burnout']	11	0	11	0.0010113412528381745	2	['ADV', 'NOUN', 'NOUN', 'VERB', 'NUM', 'NOUN', 'NOUN', 'PROPN', 'VERB', 'VERB', 'NOUN']	ADV NOUN NOUN VERB NUM NOUN NOUN PROPN VERB VERB NOUN	['nearly', 'teacher', 'morale', 'plummet', '90', 'percent', 'poll', 'january', 'say', 'suffer', 'burnout']	nearly teacher morale plummet 90 percent poll january say suffer burnout	1	SUBJ	0.1
2eabfb94-678f-4d6d-897e-d00aaadcdb72	OBJ	False	['secondly', 'signal', 'stalk', 'market', 'cloak', 'privacy', 'surround', 'property', 'come', 'sale']	10	0	10	0.0009701370459198376	2	['ADV', 'VERB', 'NOUN', 'NOUN', 'NOUN', 'NOUN', 'NOUN', 'NOUN', 'VERB', 'NOUN']	ADV VERB NOUN NOUN NOUN NOUN NOUN NOUN VERB NOUN	['secondly', 'signal', 'stalk', 'market', 'cloak', 'privacy', 'surround', 'property', 'come', 'sale']	secondly signal stalk market cloak privacy surround property come sale	0	OBJ	0.0
c3c7212c-9112-42bd-95eb-348fa1d39def	SUBJ	False	['think', 'police', 'bidenharris', 'regime', 'order', 'immigration', 'enforcement', 'agency', 'april', '2021', 'refrain', 'alien', 'illegal', 'alien']	14	1	14	0.0010976078691681819	2	['VERB', 'PROPN', 'PROPN', 'NOUN', 'NOUN', 'NOUN', 'PROPN', 'NOUN', 'PROPN', 'NUM', 'VERB', 'ADJ', 'ADJ', 'NOUN']	VERB PROPN PROPN NOUN NOUN NOUN PROPN NOUN PROPN NUM VERB ADJ ADJ NOUN	['think', 'police', 'bidenharris', 'regime', 'order', 'immigration', 'enforcement', 'agency', 'april', '2021', 'refrain', 'alien', 'illegal', 'alien']	think police bidenharris regime order immigration enforcement agency april 2021 refrain alien illegal alien	0	OBJ	-0.3333333333333333
ca736085-7ff3-4740-ab0c-d92e332f593a	OBJ	False	['urban', 'rural', 'environmental', 'plan', 'strategic', 'longterm', 'process', 'fundamental', 'revitalise', 'region', 'respond', 'ecological', 'crisis']	13	0	13	0.0011110876102203356	2	['ADJ', 'ADJ', 'ADJ', 'NOUN', 'ADJ', 'NOUN', 'NOUN', 'ADJ', 'NOUN', 'NOUN', 'NOUN', 'ADJ', 'NOUN']	ADJ ADJ ADJ NOUN ADJ NOUN NOUN ADJ NOUN NOUN NOUN ADJ NOUN	['urban', 'rural', 'environmental', 'plan', 'strategic', 'longterm', 'process', 'fundamental', 'revitalise', 'region', 'respond', 'ecological', 'crisis']	urban rural environmental plan strategic longterm process fundamental revitalise region respond ecological crisis	0	OBJ	0.13333333333333333
d1b8921c-658c-4422-ad6c-3ff0666c79f4	OBJ	False	['popular', 'taxis']	2	0	2	0.0004372251110449822	2	['ADJ', 'NOUN']	ADJ NOUN	['popular', 'taxis']	popular taxis	1	SUBJ	0.6
9c63a53a-7f66-4944-a4c0-abdd2dabc4cc	OBJ	False	['isteve', 'commenter', 'sparkle', 'wiggle', 'write', 'highway', 'placement', 'funny', 'nowin', 'situation']	10	0	10	0.0009763586759426378	2	['VERB', 'NOUN', 'PROPN', 'NOUN', 'VERB', 'NOUN', 'NOUN', 'ADJ', 'NOUN', 'NOUN']	VERB NOUN PROPN NOUN VERB NOUN NOUN ADJ NOUN NOUN	['isteve', 'commenter', 'sparkle', 'wiggle', 'write', 'highway', 'placement', 'funny', 'nowin', 'situation']	isteve commenter sparkle wiggle write highway placement funny nowin situation	0	OBJ	0.25
e9bc0c11-ffff-4676-a54b-840e6379503b	SUBJ	True	['mean', 'extension', 'governmentnot', 'bad', 'government', 'good', 'bad']	7	1	7	0.0007088130259416559	1	['VERB', 'NOUN', 'ADV', 'ADJ', 'NOUN', 'ADV', 'ADJ']	VERB NOUN ADV ADJ NOUN ADV ADJ	['mean', 'extension', 'governmentnot', 'bad', 'government', 'good', 'bad']	mean extension governmentnot bad government good bad	1	SUBJ	-0.25312499999999993
192fb6a0-4187-4a4e-a561-177b7ea4cd54	OBJ	False	['use', 'code', 'advance', 'agenda', 'conceal', 'actually', 'try']	7	0	7	0.0008114886785588614	0	['VERB', 'NOUN', 'NOUN', 'PROPN', 'NOUN', 'ADV', 'VERB']	VERB NOUN NOUN PROPN NOUN ADV VERB	['use', 'code', 'advance', 'agenda', 'conceal', 'actually', 'try']	use code advance agenda conceal actually try	0	OBJ	0.0
cf731c6f-8376-44cb-b519-a5dad802babe	OBJ	False	['national', 'income', 'absorb']	3	0	3	0.0005342495547928246	1	['ADJ', 'NOUN', 'VERB']	ADJ NOUN VERB	['national', 'income', 'absorb']	national income absorb	1	SUBJ	0.0
26bd179d-1551-4062-839f-b0f1dec84dd7	OBJ	False	['international', 'alliance', 'theatrical', 'stage', 'employee', 'iatse', 'worker', 'attention', 'country', 'go', 'strike', 'unsustainable', 'work', 'schedule', 'similar', 'rail', 'labour', 'dispute']	18	0	18	0.0012991109678588595	4	['PROPN', 'PROPN', 'ADJ', 'NOUN', 'NOUN', 'NOUN', 'NOUN', 'NOUN', 'NOUN', 'VERB', 'VERB', 'ADJ', 'NOUN', 'NOUN', 'ADJ', 'NOUN', 'NOUN', 'NOUN']	PROPN PROPN ADJ NOUN NOUN NOUN NOUN NOUN NOUN VERB VERB ADJ NOUN NOUN ADJ NOUN NOUN NOUN	['international', 'alliance', 'theatrical', 'stage', 'employee', 'iatse', 'worker', 'attention', 'country', 'go', 'strike', 'unsustainable', 'work', 'schedule', 'similar', 'rail', 'labour', 'dispute']	international alliance theatrical stage employee iatse worker attention country go strike unsustainable work schedule similar rail labour dispute	0	OBJ	0.0
ee816235-0f5a-4969-a7b4-4ec54b0fed3b	OBJ	True	['enormous', 'increase', 'public', 'revenue', 'war', 'carryover', 'wartime', 'taxis']	8	0	8	0.000856334632366493	2	['ADJ', 'NOUN', 'ADJ', 'NOUN', 'NOUN', 'NOUN', 'NOUN', 'NOUN']	ADJ NOUN ADJ NOUN NOUN NOUN NOUN NOUN	['enormous', 'increase', 'public', 'revenue', 'war', 'carryover', 'wartime', 'taxis']	enormous increase public revenue war carryover wartime taxis	1	SUBJ	0.0
c730a421-7136-4f03-85cb-92f5c80a9d5c	OBJ	False	['know', 'cow', 'milk', 'expert', 'hand', 'regular', 'manner', 'milk', 'cow', 'milk', 'haphazard', 'manner', 'neighborhood']	13	0	13	0.0008169436062541811	2	['VERB', 'NOUN', 'NOUN', 'NOUN', 'NOUN', 'ADJ', 'NOUN', 'NOUN', 'NOUN', 'PROPN', 'PROPN', 'PROPN', 'PROPN']	VERB NOUN NOUN NOUN NOUN ADJ NOUN NOUN NOUN PROPN PROPN PROPN PROPN	['know', 'cow', 'milk', 'expert', 'hand', 'regular', 'manner', 'milk', 'cow', 'milk', 'haphazard', 'manner', 'neighborhood']	know cow milk expert hand regular manner milk cow milk haphazard manner neighborhood	0	OBJ	-0.21666666666666667
206c6483-a7a2-443e-8b34-1b36665c5843	OBJ	False	['2010s', 'enrollment', 'teacherpreparation', 'program', 'decline', 'college', 'report', 'doubledigit', 'decline', '2020']	10	0	10	0.0008934347755955396	2	['NUM', 'NOUN', 'NOUN', 'NOUN', 'PROPN', 'NOUN', 'NOUN', 'NOUN', 'NOUN', 'NUM']	NUM NOUN NOUN NOUN PROPN NOUN NOUN NOUN NOUN NUM	['2010s', 'enrollment', 'teacherpreparation', 'program', 'decline', 'college', 'report', 'doubledigit', 'decline', '2020']	2010s enrollment teacherpreparation program decline college report doubledigit decline 2020	0	OBJ	0.0
ffd50e88-b588-4ef3-8074-349a95a4052c	OBJ	False	['lack', 'avid', 'borrower', 'blunt', 'china', 'monetary', 'policy', 'big', 'economy', 'global', 'financial', 'crisis']	12	0	12	0.0010623665940968	2	['VERB', 'ADJ', 'NOUN', 'NOUN', 'PROPN', 'ADJ', 'NOUN', 'ADJ', 'NOUN', 'ADJ', 'ADJ', 'NOUN']	VERB ADJ NOUN NOUN PROPN ADJ NOUN ADJ NOUN ADJ ADJ NOUN	['lack', 'avid', 'borrower', 'blunt', 'china', 'monetary', 'policy', 'big', 'economy', 'global', 'financial', 'crisis']	lack avid borrower blunt china monetary policy big economy global financial crisis	1	SUBJ	0.0625
ba6ab67e-1d0a-4cc1-8ce6-db2e5b208bdb	OBJ	False	['analysis', 'official', 'uk', 'government', 'datum', 'conduct', 'team', 'expose', 'find', 'mortality', 'rate', '100k', 'low', 'unvaccinate', 'population', 'age', 'group', 'take', 'approximately', 'month', 'elevate', 'mortality', 'vaccinate', 'realize']	24	0	24	0.001427467774043132	2	['NOUN', 'ADJ', 'PROPN', 'NOUN', 'NOUN', 'NOUN', 'NOUN', 'VERB', 'VERB', 'NOUN', 'NOUN', 'NOUN', 'ADJ', 'ADJ', 'NOUN', 'NOUN', 'NOUN', 'VERB', 'ADV', 'NOUN', 'NOUN', 'NOUN', 'NOUN', 'VERB']	NOUN ADJ PROPN NOUN NOUN NOUN NOUN VERB VERB NOUN NOUN NOUN ADJ ADJ NOUN NOUN NOUN VERB ADV NOUN NOUN NOUN NOUN VERB	['analysis', 'official', 'uk', 'government', 'datum', 'conduct', 'team', 'expose', 'find', 'mortality', 'rate', '100k', 'low', 'unvaccinate', 'population', 'age', 'group', 'take', 'approximately', 'month', 'elevate', 'mortality', 'vaccinate', 'realize']	analysis official uk government datum conduct team expose find mortality rate 100k low unvaccinate population age group take approximately month elevate mortality vaccinate realize	1	SUBJ	-0.2
d714a463-02c3-4f67-943c-7f874f959ded	SUBJ	True	['taxpayer', 'willing', 'sake', 'immediate', 'relief', 'increase', 'load', 'come']	8	1	8	0.0008642436926271534	2	['NOUN', 'ADJ', 'NOUN', 'ADJ', 'NOUN', 'NOUN', 'NOUN', 'VERB']	NOUN ADJ NOUN ADJ NOUN NOUN NOUN VERB	['taxpayer', 'willing', 'sake', 'immediate', 'relief', 'increase', 'load', 'come']	taxpayer willing sake immediate relief increase load come	1	SUBJ	0.25
7c8477a4-8cf7-4590-9bf0-887091ecb93a	OBJ	False	['increase', 'past', 'year', 'continue', 'rate', 'cost', 'government', 'year', 'absorb', 'national', 'income']	11	0	11	0.0009559493801237512	1	['NOUN', 'ADJ', 'NOUN', 'VERB', 'NOUN', 'NOUN', 'NOUN', 'NOUN', 'VERB', 'ADJ', 'NOUN']	NOUN ADJ NOUN VERB NOUN NOUN NOUN NOUN VERB ADJ NOUN	['increase', 'past', 'year', 'continue', 'rate', 'cost', 'government', 'year', 'absorb', 'national', 'income']	increase past year continue rate cost government year absorb national income	1	SUBJ	-0.25
0c825d3b-d245-41e8-8ea3-0812ed715df6	OBJ	False	['expect', 'surge', 'bad', 'outbreak', 'monkeypox', 'come', 'week']	7	0	7	0.0008129960934732751	0	['VERB', 'PROPN', 'ADJ', 'NOUN', 'NOUN', 'VERB', 'NOUN']	VERB PROPN ADJ NOUN NOUN VERB NOUN	['expect', 'surge', 'bad', 'outbreak', 'monkeypox', 'come', 'week']	expect surge bad outbreak monkeypox come week	0	OBJ	-0.6999999999999998
42cd591d-ba3e-45e5-a43a-0c89b49f0c38	OBJ	False	['claim', 'different', 'highway', 'right', 'different', 'part', 'country']	7	0	7	0.0007206567020141327	2	['VERB', 'ADJ', 'NOUN', 'ADV', 'ADJ', 'NOUN', 'NOUN']	VERB ADJ NOUN ADV ADJ NOUN NOUN	['claim', 'different', 'highway', 'right', 'different', 'part', 'country']	claim different highway right different part country	1	SUBJ	0.09523809523809523
1e9326ef-88ce-48b3-a1e6-c6b5f99223cc	OBJ	False	['aspect', 'government']	2	0	2	0.00041055640302836553	1	['PROPN', 'NOUN']	PROPN NOUN	['aspect', 'government']	aspect government	1	SUBJ	0.0
