sentence_id	sentence	label
MIS_1093-curl_02_006	من أجل فحص الخلايا المخروطية، حصل المشاركون على أدوية لتوسيع حدقة العين، ثم طلب منهم العلماء محاولة التعرف على إشارات خفيفة من الضوء في الظلام.	OBJ
MIS_1370-eurl_02_009	والطاقة الناتجة من التقنية الاندماجية هي أكبر من طاقة تقنية الانشطار، حيث إن الكيلوغرام الواحد من اليورانيوم ينتج طاقة تعادل 22.9 مليون كيلو واط في الساعة، بينما الكيلوغرام من الديوتيريوم ينتج 177.5 مليون كيلو واط في الساعة، أي أنها أكبر بنحو ثمان مرات.	OBJ
MIS_239-curl_04_019	وأعلنت وزارة الصحة الكويتية الخميس تسجيل إصابتين جديدتين بفيروس كورونا، ليرتفع العدد الكلي للإصابات في أنحاء البلاد إلى 58.	OBJ
MIS_1837-eurl_02_007	سليمان برناوي- الجزائر يا حبيبي يا معقّد مهما أمرت صحافيينك و الإعلامي تبعك بالتعتيم على مسلسلي في اعلامك المصري الصلب!	OBJ
MIS_855-eurl_01_015	- ما الجديد الذي حمله الوزير الكويتي بشأن إنهاء الأزمة الخليجية.	OBJ
MIS_1-curl_06_005	وأضاف: “الكلام ده اتضح من كلام المسئولين إنه بيحصل في كل مناسبة زي موضوع روسيا من فترة لما قالوا (اتجوز روسية وخد الجنسية و١٥ ألف دولار أمريكي هدية من الحكومة الروسية)، ودلوقتي أيسلندا بعد ظهور جمال مشجعاتهم في ماتشات اليورو، فشركات النصب ديه بتستغل الكلام ده مش بس في مصر ولكن في العديد من الدول التانية كمان بأنها بتعمل مواقع علي الانترنت “متخصصة في تسهيل الزواج من بنات أيسلندا وحاطين الخبر بتاع المكافأة”.	OBJ
MIS_2941-eurl_02_015	ما الذي يعرقل تنفيذ الاتفاق ونقل اللاجئين القاصرين؟	SUBJ
AFP_425-eurl_04_012	وقد وجهت كلمة إلى البريطانيين عشية تشييع جثمان الأميرة ديانا في 1997.	OBJ
MIS_973-curl_02_002	وشهد أمس الخميس إعلانين من عمالقة التكنولوجيا يمثلان ضربة لجهود ترامب لتعزيز قاعدة أنصاره، لاسيما وأن الأمر تكرر بشكل خاص خلال الأسابيع الأخيرة.	SUBJ
AFP_425-eurl_04_002	للمرة الرابعة منذ اعتلائها عرش بريطانيا، ألقت الملكة إليزابيث الأحد كلمة استثنائية متلفزة مسجلة من قصر وندسور حيث نقلت مع زوجها الأمير فيليب في 19 مارس/آذار في إطار إجراءات للوقاية من تفشي فيروس كورونا.	OBJ
MIS_505-curl_02_006	ولكن كانت هناك أوقات، لم أتمكن فيها من فعل أي شيء، وسمحت لنفسي بالتأثر سياسياً.	SUBJ
MIS_561-curl_02_003	وحلت ألمانيا في المرتبة 11 أي أنها تحسنت مرتبتين عن تصنيف العام الماضي، وفي أسفل التصنيف جاءت كوريا الشمالية في المرتبة 180، يعني أنها حلت في المركز الأخير بدلا من تركمانستان، بينما بقيت إريتريا (المرتبة 178) أسوأ ممثل للقارة الأفريقية.	OBJ
AFP_887-eurl_01_015	ويعد هذا الإعلان فرصة سانحة لأولئك الذين استغلوا من قبل هؤلاء المطلوبين خلال الفترة الماضية في تقديم خدمات لهم للتقدم للجهات الأمنية لإيضاح مواقفهم تفاديا لأي مسألة نظامية قد تترتب عليها مسؤوليات جنائية وأمنية، وتوجيه الاتهام بالمشاركة في الأعمال الإرهابية.	OBJ
MIS_446-eurl_01_017	البلاد تحتاج إلى فئة معينة من الحرفيين الذين يجب أن يواصلوا عملهم مثل سائقي الشاحنات الذين يعملون ليل نهار من أجل تزويد المحلات التجارية بكل ما يلزم ملايين المواطنين الفرنسيين من حاجيات أساسية.	OBJ
MIS_366-curl_04_003	"ونعى سلمان هلسة، نجل تيريز، والدته عبر صفحته في ""فيسبوك""، وقال: ""فارقتنا أمي صباح اليوم بعد حياة كان عنوانها المحبة والعطاء، وصراع مع مرض السرطان الرئة."	OBJ
AFP_674-curl_03_004	ومعظم الدمار حصل في السنوات الثلاث الأخيرة، ويعتقد أن 8500 مسجد دُمرت بالكامل، وفق التقرير الذي رصد مزيداً من الأضرار خارج أورومتشي وكاشغر.	OBJ
MIS_505-curl_05_005	المصارع النمساوي الشهير بدأ مشواره في عالم الملاكمة عام 2008، وفاز في 16 مباراة من أصل 33 مباراة لعبها مع لاعبين كبار، وبدأت مسيرته في التفكير بالدين الإسلامي بعد مشاركته للاعبين مسلمين داخل الحلبة.	OBJ
AFP_614-eurl_08_025	كما فرضت حال الطوارئ منذ 2017 وما زالت سارية.	OBJ
FAT_634-curl_05_002	وحسب موقع روسيا اليوم، حين تطرق الراهب إلى موضوع دخول الجنة، مشيرا إلى تجربته الكهنوتية، صعدت امرأة سمينة غاضبة إلى خشبة المسرح، متخطية الحراس، ودفعته بقوة حتى سقط أرضا من المسرح، وسط ذهول الجمهور.	SUBJ
MIS_701-curl_03_005	ولدى الزوجين ما يقرب من 1.5 مليون متابع على حساباتهما على Instagram، ومعين هو بطل سابق في الملاكمة، وقد حكم عليه بالسجن 9 سنوات، فيما حكمت زوجته بالسجن سبع سنوات و74 جلدة و3 أشهر من العمل في البلدية.	OBJ
AFP_584-eurl_02_007	هذه الشابة كان لها فيديوهات تنشرها بانتظام تهاجم فيها الرئيس المصري وتدعو المصريات إلى الخروج للتظاهر ضد النظام.	OBJ
FAT_1136-eurl_06_004	"وتابعت أنّ القرار ""جاء حرصاً على إقامة الشعيرة بشكل آمن صحياً وبما يحقق متطلبات الوقاية والتباعد الاجتماعي اللازم لضمان سلامة الإنسان وحمايته من مهددات هذه الجائحة، وتحقيقًا لمقاصد الشريعة الإسلامية في حفظ النفس البشرية""."	OBJ
MIS_105-curl_02_003	بينما تشير التقارير والمصادر الاخرى مثل ويكيبيديا بأن مساحة دولة فلسطين 27000 الف كم2.	OBJ
MIS_299-curl_02_006	"وأضاف النجم البرتغالى، قائلا: ""أود أن أرسل دعمي لكل من فقد عزيزا وأولئك الذين يعانون من هذا الفيروس، ويجب أن تكون لدينا مشاعر إنسانية لما يحدث في هذا العالم الأن، قبل أي مصلحة أخرى ""."	OBJ
MIS_6-eurl_03_002	"وأجمعت كافة شرائح المجتمع السعودي والعربي، ومن ضمنها الجماهير الرياضية العربية والسعودية على الشكل المميز الذي ظهر به تيفو ""حبيبي يا رسول الله""، حيث ظهر بشكل رائع دشنته جماهير الاتحاد بلوحة فنية جمالية مميزة نصرة للرسول الكريم صلى الله عليه وسلم؛ والذي تخلله أيضاً ترديد نشيد ""طلع البدر علينا""."	SUBJ
AFP_336-eurl_01_011	أثار المقطع جدلا في أوساط المغردين العرب، خاصة البحريين منهم الذين دشنوا هاشتاغ #بحرينيون_ضد_التطبيع، إلا أنه لم يحقق تفاعلا واسعا.	OBJ
MAH_62-curl_01_015	وما يزيد من فعاليتها، تناولها مع فيتامين c والسيلينيوم في الوقت نفسه.	OBJ
MIS_2361-eurl_01_032	دائماً أردد أنه لا يصح بالنهاية إلا الصحيح، لكن للأسف باتت الدراما ملأى بفراشات الشهرة اللواتي يحرقن أنفسهن بنارها.	SUBJ
FAT_489-curl_03_006	وتنطلق المسيرات الشعبية العالمية إلى مدينة القدس أو أقرب نقطة ممكنة إليها داخل الأراضي الفلسطينية المحتلة وفي دول الطوق، أما في بقية أنحاء العالم العربي والإسلامي فيتم تنظيم مسيرات جماهيرية وتجمعات كبيرة في الميادين الرئيسية في هذه الدول.	SUBJ
AFP_345-eurl_01_016	"وأضاف الوزير ورجل الأعمال الثري ""الجميع في حاجة للكمامات، بعض البلدان كانت تظن أن الصين قادرة على تلبية حاجياتها في لمح البصر، لكن ذلك غير ممكن طبعا""."	OBJ
MIS_20-curl_02_003	"ونقل الأمير، في تغريدة عبر حسابه الشخصي على موقع التواصل الاجتماعي ""تويتر""، خبر مقتل ""الحوثي"" قائلا: ""نعم."	OBJ
MIS_690-eurl_01_073	- رئيس أكبر شركة أوكرانية للطاقة يدعو الناس لمغادرة البلاد لتوفير الكهرباء رئيس أكبر شركة خاصة للطاقة في أوكرانيا يقول إن على الناس التفكير في مغادرة البلاد لتقليل الطلب على شبكة الكهرباء في البلاد.	OBJ
AFP_696-eurl_03_021	من أجل تحقيق هذا الهدف الحلم ترك أبو ناجي التجارة وجني الأموال، كما قال، وتفرغ للدعوة.	OBJ
MIS_2357-eurl_03_012	لا تنسوا أننا في منطقة مضطربة	SUBJ
MIS_2852-eurl_04_017	"لكن هل هذه الاستراتيجية قابلة للاستنساخ في الطرف الآخر من العالم؟ يرى المتخصص الأسترالي في الأمراض المعدية في جامعة كورتن في بيرث البروفسور أرتشي كليمنتس أن تطبيقها ""سيكون أصعب في أوروبا""."	SUBJ
MIS_366-curl_04_016	"وفي 8 مايو/ أيار 1972 كانت واحدة من بين أربعة فدائيين شاركوا في اختطاف طائرة ""سابينا"" البلجيكية إلى مطار اللد في إسرائيل عام 1972."	OBJ
MIS_239-curl_04_029	والإثنين، أعلنت الصحة المغربية تسجيل أول إصابة بكورونا، لمواطن عائد من إيطاليا أيضا.	OBJ
AFP_724-eurl_05_006	"وكتب الملك البلجيكي ""أود أن أعبر عن بالغ أسفي لجروح الماضي هذه التي يستعاد ألمها اليوم عبر التمييز الذي لا يزال حاضرا في مجتمعاتنا""."	OBJ
MIS_55-curl_07_002	"وأضاف فى صلاة التبشير الملائكى فى عيد القديس ستيفانو الشهيد الأول، وتذكر ""المعنى الحقيقى للتجسيد""، الذى يربط ""بيت لحم إلى الكالفاريو""، ويتذكر ""أن الخلاص الإلهى ينطوى على مكافحة الخطيئة، عبر الباب الضيق للصليب، وهذا هو السبيل الذى علمه السيد المسيح لتلاميذه، كما يتضح من إنجيل اليوم""."	OBJ
MIS_183-eurl_01_002	السجود شكرًا لله فرحة ولي العهد بفوز السعودية على الأرجنتين محمد بن راشد المنتخب السعودي : أفرحنا وأمتعنا وأسعدنا البوليفارد سيتي والبوليفارد ورلد وونتر لاند مجانًا اليوم هذا يومكم.	OBJ
AFP_376-eurl_05_011	وتشارك فرق من هيئة الكوارث وعناصر من الدرك وفرق الإطفاء في عمليات البحث بمؤازرة عدد من سكان قرى المنطقة، وفق وسائل الإعلام التركية.	OBJ
FAT_1108-eurl_07_004	ودعا الكيزي المواطنين والمقيمين والسيّاح بشكل عام بضرورة أخذ الحيطة والحذر أثناء رحلاتهم للجبال والتقيد باشتراطات السلامة العامة، وذلك بسبب ما تشكله تلك المناطق من مخاطر بسبب شدة وعورتها، متوجهاً بجزيل شكره إلى فريق جناح الجو التابع لوزارة الداخلية بإمارة الشارقة على جهودهم وتعاونهم الدائم، كما أن الشكر موصول إلى أهالي منطقة غليلة الذين سخروا كل إمكانياتهم وطاقاتهم في سبيل مد يد العون والمساندة إليهم والعمل على تعزيز الأمن والأمان.	OBJ
MIS_299-curl_02_002	"وبالرغم من حذف الخبر من ""ماركا"" إلا أن الخبر لم يتوقف عند هذا الحد، فقد تداولته الكثير من المواقع الإخبارية ومواقع السوشيال ميديا."	OBJ
FAT_1120-eurl_05_004	رحم الله الفقيد واسكنة فسيح جناتة مع والده باذن الله تعالى والهم اسرتة الصبر و السلوان	SUBJ
AFP_614-eurl_08_001	القاهرة (أ ف ب) - اعتقلت السلطات المصرية أكثر من ألف شخص، بحسب ما ذكرت منظمات حقوقية الأربعاء، في توسيع لحملة القمع التي تشنها السلطات بعد الاحتجاجات النادرة التي دعت إلى الإطاحة بالرئيس عبد الفتاح السيسي.	OBJ
MIS_1093-curl_02_016	"فمع الوقت تضعف شبكية العين والقدرة على رؤية الألوان بوضوح""."	OBJ
MIS_855-eurl_01_042	- لم نلمس أي تعاون بين دول مجلس التعاون الخليجي في أزمة فيروس كورونا، باستثناء عقد اجتماع لوزراء الصحة في دول الخليج منعت وزيرة الصحة القطرية من حضوره، واجتماعات عن بعد لم يلمس المواطنون في دول الخليج العربية نتائجها على الأرض، هل انتهى برأيك دور مجلس التعاون الخليجي؟	SUBJ
AFP_724-eurl_05_001	"أعرب الملك فيليب الثلاثاء في رسالة إلى رئيس جمهورية الكونغو الديمقراطية، بمناسبة الذكرى الستين لاستقلالها، عن ""بالغ أسفه للجروح"" التي خلفتها الفترة الاستعمارية لبلجيكا في هذا البلد الأفريقي."	OBJ
MIS_702-curl_03_002	"ويعتقد الخبراء أننا على وشك الدخول في أعمق فترة من ""انحسار"" أشعة الشمس المسجلة على الإطلاق، مع اختفاء البقع الشمسية فعليا، وفقا لتقرير نشره موقع ""ذي صن"" البريطاني."	OBJ
MIS_1195-curl_04_010	وأضافت: «نكن كامل الاحترام والتقدير لمحكمة العدل الدولية، وسننظر في قرارها عن كثب.	OBJ
MIS_2585-eurl_01_006	ووفقا لسلطة سلامة الطيران المدني *** التابع للحكومة الأسترالية فإن أغلبية الوفيات تحدث بعد أن تتوقف الطائرة، وفي كثير من الأحيان يكون السبب هو عدم تحضير الراكب نفسه للتعامل مع الحادث.	OBJ
MIS_2253-eurl_02_028	أنت لم تستسلم أبدًا، تُعطي كلّ شيء للفنزويليين.	SUBJ
MIS_366-curl_04_029	"وأضاف: ""فتاة أردنية كركية مسيحية اختطفت طائرة بها 140 يهودياً، وطالبت بإطلاق سراح مساجين أردنيين وفلسطينيين عام 1972 وكان عمرها 17 عاماً وقبض عليها، وأطلق سراحها في عام 1983 في صفقة تبادل، وهي التي أطلقت النار على نتنياهو وأصابته في الكتف""."	OBJ
AFP_887-eurl_01_020	وأشار اللواء التركي إلى أن المطلوبين الذين جرى الإعلان عنهم كانوا متوارين عن الأنظار، وبالتالي تصبح الشبهة عليهم أكثر، لا سيما أنه جرى إبلاغ ذويهم بذلك، مؤكدا أن أغلب المطلوبين على الأرجح موجودون داخل المملكة.	OBJ
MIS_366-curl_04_002	"وشاركت هلسة عام 1972 في خطف طائرة ""سابينا"" البلجيكية إلى مطار اللد في فلسطين المحتلة."	OBJ
MIS_2050-eurl_01_005	للمزيد- من هو منفذ الاعتداء الذي استهدف أستاذا بقطع رأسه قرب باريس؟	SUBJ
MIS_1955-eurl_01_021	لماذا تعتبرون أن قضية التطبيع يحكمها الشرع؟ أليس محلها الاجتهاد السياسي الذي يجب أن ينظر إليه بمنظار الخطأ والصواب بدل الحلال والحرام أو الحق والباطل؟	SUBJ
MIS_876-curl_02_004	ويبدو أن أوباما مهتم جدا بمعرفة النهاية الامريكية كما يصفها الكتاب.	SUBJ
AFP_427-curl_02_015	"آخرون فبركوا صورة مفتي البلاد مستعيرين عبارة ""تعذر رؤية الهلال "" قبل إعلان العيد أو دخول شهر رمضان وعوضوها بعبارة "" تعذرت رقصة نرمين صفر الليلة""."	OBJ
MIS_561-curl_01_007	ولا تزال كوريا الشمالية (في المرتبة 180 عالميا) كأسوأ بلد لحريات الصحافة، تليها تركمنستان، وإرتيريا.	OBJ
AFP_696-eurl_03_003	أما سائق التاكسي البشوش الطاعن في السن فقد تعامل مع المشهد وكأنه أمر طبيعي.	SUBJ
MIS_2253-eurl_02_002	يُعتبر مارادونا واحداً من الأفضل والأشهر في تاريخ كرة القدم، فقد كان أسطورة داخل الملاعب ورجلاً تلحقه عدسات الكاميرات أينما رحل، وقد ارتبط دائماً بعالم السياسة.	SUBJ
AFP_907-eurl_03_007	وتستمر وزارة الصحة والسكان في رفع استعداداتها كافة بجميع محافظات الجمهورية، ومتابعة الموقف أولا بأول بشأن فيروس كورونا المستجد، واتخاذ الإجراءات الوقائية اللازمة ضد أي فيروسات أو أمراض معدية.	OBJ
MIS_1046-curl_02_004	ويأتي ذلك بينما يواصل النظام التركى عملية نقل الأسلحة والمرتزقة السوريين إلى مدن الغرب الليبى دعمًا لحكومة الوفاق الوطنى برئاسة فائز السراج، وهو ما يدفع نحو تجدد الاقتتال وتصعيد العنف في البلاد رغم الدعوات المتكررة لوقف إطلاق النار والدخول في عملية تفاوضية لنزع فتيل الأزمة ووضع خارطة طريق للحل.	OBJ
MIS_1543-eurl_02_039	وظهر رجال أعمال، من أمثال بوريس بيريزوفسكي، كداعمين رئيسين ليلستين، وباتوا مؤثرين جدا في الرأي العام بعد عودة الانتخابات إلى روسيا.	OBJ
AFP_376-eurl_05_008	كذلك أعلن الرئيس رجب طيب أردوغان مقتل 33 شخصا، مقدما تعازيه لأهالي الضحايا في كلمة ألقاها في كيريكالي بوسط البلاد.	OBJ
MIS_366-curl_04_028	"وكتب زياد رحاحلة: ""رحيل المناضلة تيريز هلسة بطلة عملية اللد!"""	OBJ
AFP_973-eurl_03_008	"ودعت الاحزاب الثلاثة التي تتهم سانشيز بالخضوع ""لابتزاز"" القادة الكاتالونيين، أنصارها للنزول الى الشارع بعد الغضب الذي أثارته هذا الاسبوع موافقة الحكومة على حضور ""مقرر"" مستقل لتسهيل الحوار مستقبلا بين الاحزاب السياسية الكاتالونية."	OBJ
MIS_572-curl_18_009	كما تحدث عن دور حمد بن جاسم في الحادثة، قائلا: «لاشك أن حمد بن جاسم لديه أطماع في الحكم، وإن حصلت له أي فرصة للانقضاض على الحكم فإنه سيفعل»، واشار إلى أن فكرة أن يكون حمد بن جاسم حاكما لدولة قطر أمر مرفوض جملة وتفصيلا، مضيفا انه لا يحظى بقبول شعبي ولا توافق دولي.	OBJ
MIS_561-curl_03_004	هذا وجاءت الصين في المرتبة 177، بينما كانت المرتبة الأخيرة من نصيب كوريا الشمالية.	OBJ
MIS_1448-eurl_03_027	بقيت على رأس الاتحاد حتى عام 1986.	OBJ
MIS_702-curl_02_001	تعد الشمس قوة ثابتة بمركز نظامنا الشمسي تحفظ الكواكب في المدار وتوفر للأرض كمية مناسبة من الضوء والدفء، وحتى تحكم جداولنا اليومية.	OBJ
MIS_1955-eurl_01_061	الآلة الجهنمية للسعودية ومصر والإمارات كلها تحركت ضد الشعوب وأحدثت فيها فتنا وحروبا داخلية، وصراعات سياسية وانقسامات، وهذا شغل الناس حقيقة، ولا ندري متى ينتهي، وأظن أن بوادر نهايته قد بدأت.	SUBJ
MIS_701-curl_03_001	"قال موقع راديو فاردا، الخميس، إن ""محكمة ثورية في إيران حكمت على زوج وزوجة من الناشطين على موقع إنستغرام بالسجن لمدة 16 عاما والجلد 74 جلدة وغرامة نقدية""."	OBJ
AFP_587-curl_03_002	وتداول رواد مواقع التواصل الاجتماعي صورا وفيديوهات تظهر حجم السيول التي أدت إلى غرق سيارات والإنفاق المحلات التجارية بالمياه.	OBJ
MIS_1669-curl_06_005	السفيرة سها جندي: نرحب بكافة مقترحات المصريين بالخارج ونعمل على...	OBJ
MIS_973-curl_02_009	ولفت المتحدث باسم حملة ترامب إلى وجود إيموجى على فيس بوك على هيئة مثلث أحمر مقلوب، والذى يبدو مشابها لنفس الشعار.	OBJ
MIS_1027-eurl_01_043	■ وهل تعتقد أن مصر تسير فى الاتجاه الصحيح لحل الأزمة أم أن هناك إجراءات لا بد من اتخاذها؟	SUBJ
MIS_561-curl_02_009	"هكذا قيمت ""مراسلون بلا حدود"" حرية الصحافة في بلدان عربية"	OBJ
AFP_674-curl_03_003	وتم تدمير قرابة 16 ألف مسجد أو أُلحقت بها أضرار، بحسب معهد السياسة الاستراتيجية، وهو مركز ابحاث مقره كانبيرا، استند في تقريره إلى صور الأقمار الاصطناعية التي وثقت مئات المواقع المقدسة، وإلى نمذجات إحصائية.	OBJ
AFP_427-curl_02_021	نرمين سبق لها أن جذبت الانتباه من خلال إعلانها الترشح للانتخابات الرئاسية ورقصت بملابس السباحة حاملة العلم التونسي تزامنا مع عيد الجمهورية، ما أثار جدلا على مواقع التواصل الاجتماعي التونسية في كل مرة.	OBJ
MIS_2801-curl_01_012	"وقد يكون هذا بمثابة جرس إنذار للسياسيين والمسؤولين الصحيين الكنديين، حسب تقرير ""بلومبيرغ""، الذي استدرك بالقول إن هذا لا يعني أنه محكوم على الناس بعقد من التباعد الاجتماعي، لأن كندا لديها عقود لشراء جرعات لقاح للفرد أكثر من أي دولة أخرى، ومن المتوقع أن ترتفع معدلات التطعيم."	OBJ
MIS_1280-curl_01_007	"وأثار القرار انتقادات في الخارج خصوصا من روسيا واليونان، وأعرب البابا فرنسيس عن ""حزنه العميق"" لهذا القرار."	OBJ
MIS_183-eurl_03_003	كما اكدت ان ادراج اسم اشراف شبيل في جدول الكفاءة هو حقها.	OBJ
MIS_536-eurl_02_023	الإشاعة ليست مجرد تسلية أو تهريج، بل هي كالعادة وسيلة لصنع فتنة وإلهاء الناس وإثارة بلبلة.	SUBJ
MIS_281-curl_07_002	وأفادت الإذاعة المحلية بأن المواطن لم يلتزم بالحجر الصحي الذاتي، إثر الاشتباه في إصابته بفيروس كورونا.	OBJ
FAT_1414-eurl_03_015	كانت الجلسة صاخبة حيث كان كل طرف يشيد بصوت عال بكلمات المتحدثين من فريقه.	OBJ
AFP_696-eurl_03_004	"في مدخل الفناء بدت لوحة بيضاء كتب عليها بخط برتقالي اللون مائل إلى الاحمرار كلمة ""إقرأ""، وتحتها بحروف أصغر ""دار نشر""."	OBJ
MIS_19-curl_03_001	"قدم العلماء استنتاجات مخيبة للآمال بعد مراقبة الأحداث الأخيرة على سطح الشمس، حيث من الممكن أن تغرق الأرض بظلام دامس لمدة ستة أيام بسبب ""عاصفة شمسية"" هائلة، حسب سبوتنيك."	OBJ
MIS_117-curl_02_001	"فى موقف مؤثر، تداول مستخدمو موقع تويتر ""فيديو"" لشخص يستهزأ بطفل عراقى يتيم الأم، حيث أقنعه وأوهمه بأنه يتحدث مع والدته المتوفاة ليقوم بالبكاء ويطالبها بالعودة، حيث قام ذلك الشخص بتسجيل صوت سيدة أو أتفق معها على محادثة الطفل."	SUBJ
FAT_1131-eurl_04_001	كشف المهندس عماد عبد القادر، رئيس شركة أنابيب البترول، ماحدث بالتفصيل في اندلاع حريق خط أنابيب خام (شقير - مسطرد) فى طريق القاهرة - الإسماعيلية الصحراوى، قائلا إنه في حوالى الساعة الثانية ظهر اليوم تم إبلاغ الشركة بوجود تسريب في هذا الخط، لافتا أن الإبلاغ كان عن طريق التليفون.	OBJ
FAT_1074-eurl_03_002	"ودأبت هذه الصفحات المجهولة، والتى يستتر وراءها بعض الموتورين وأصحاب المآرب الخبيثة على استغلال ""لوجو"" و""اسم"" اليوم السابع""، للاستفادة من مصداقيته ومهنيته فى نشر الشائعات والأخبار غير الحقيقية."	SUBJ
MIS_855-eurl_01_034	- كيف تصفين هجمات الذباب الإلكتروني المستمرة على قطر على مواقع التواصل الاجتماعي والتي لا تكاد تتوقف، وما هي الرسائل التي تريد دول الحصار إيصالها من خلالها؟	SUBJ
AFP_29-eurl_02_010	"وقال رئيس إدارة الملاحة الإقليمية جان-لويه لوزييه للصحافيين في بريست على سواحل بريتاني الفرنسية ""في الوقت الحاضر يتعلق خطر التلوث المحتمل بشكل رئيسي بـ 2,200 طن من النفط الثقيل على متن السفينة""."	OBJ
MIS_855-eurl_01_010	- جرى تداول معلومات مؤخرا عن رغبة دول الحصار بالتوصل إلى حل للأزمة الخليجية، هل تم الاتصال مع الدوحة من أي طرف بهذا الشأن؟	SUBJ
MIS_1370-eurl_01_019	- قد يسبب ابتلاع نترات الأمونيوم في حدوث ميتهيموغلوبينية الدم (methemoglobinemia)، مما يؤدي إلى زرقة (cyanosis)، وهذا ينتج عن نقص الأكسجين في الدم.	OBJ
MIS_1956-curl_11_009	-استقبل الشناوى هذا الموسم 13 هدف فقطاوى دور كبير فى كل انتصارات الأهلى هذا الموسم.	OBJ
AFP_376-eurl_05_022	كما قدم سفير الاتحاد الأوروبي في أنقرة كريستيان بيريه تعازيه ووجه رسالة دعم إلى المسعفين في بيان.	OBJ
MIS_239-curl_03_003	ودعت الوزارة المواطنين إلى الهدوء وضبط النفس، وانتظار تعليماتها الإجرائية والاحترازية.	OBJ
MIS_561-curl_01_004	وتأثرت حرية الصحافة حتى بأزمة جائحة فيروس كورونا، إذ زاد قمع الصحفيين ووسائل الإعلام، وفرضت دول مثل الصين (في المرتبة 177 عالميا) وإيران (في المرتبة 173 عالميا) والعراق (في المرتبة 162 عالميا) رقابة واسعة على وسائل الإعلام، وحتى في بعض الدول الأوربية مثل المجر أقرت قوانين مجحفة تثبط من العمل الصحفي، إذ يمكن نشر معلومة خاطئة يكبد الصحفي السجن لمدة خمس سنوات.	OBJ
FAT_1136-eurl_06_005	والحج الذي سيجري في أواخر تموز/يوليو، هو إحدى الركائز الأساسية للإسلام، لكنه يشكّل بؤرة رئيسية محتملة لانتشار العدوى لان ملايين الحجاج من حول العالم يتدفّقون على المواقع الدينية المزدحمة في مدينة مكة المكرّمة لأداء المناسك.	SUBJ
MIS_202-curl_02_001	أعلنت السويد عزمها إغلاق 4 سجون على أراضيها بسبب تراجع مستوى الجريمة في المملكة، الأمر الذي جعل عددا منها فائضا عن الحاجة في الظرف الراهن.	OBJ
MIS_1049-curl_03_007	واعتمد التقرير على دراسة لعينة بلغ تعدادها 256 ألفاً وسبعمائة امرأة في 156 دولة لإنتاج قائمة أفضل البلدان للنساء.	OBJ
MIS_239-curl_04_030	وسجلت مصر الخميس، أول إصابة بفيروس كورونا لمواطن عائد من الخارج، هي الثالثة في البلاد.	OBJ
MIS_561-curl_02_024	"وأشار ديلوار إلى أن الوباء سرع من الأزمة الاقتصادية للصحافة ""ففي ليبيريا، توقفت الصحف الورقية عن الصدور، بينما فقد في الولايات المتحدة، أكثر من 30 ألف شخص يعملون في وسائل الإعلام وظائفهم منذ بداية الأزمة""."	OBJ
MIS_1343-eurl_01_003	وهنئ الناخب الوطني الأسبق كل الشعب الجزائري بمناسبة عيد الأضحى المبارك، داعيا الجزائريين إلى اغتنام هذه الفرصة من أجل الدعاء لله تعالى لجلاء البلاء والوباء.	OBJ
MIS_1503-curl_02_001	أبدى المدرب الأسطوري لنادي أرسنال، المخضرم أرسين فينغر، استعداده لتدريب منتخب هولندا لكرة القدم.	OBJ
FAT_1392-eurl_06_002	وأظهرت المقاطع المتداولة أسودا ولَبُؤات في حالة من الهزال الشديد حتى نتأت عظامها بشكل واضح.	OBJ
AFP_614-eurl_08_009	فقد أوقف حازم حسني استاذ العلوم السياسية في جامعة القاهرة مساء الثلاثاء أمام منزله، بحسب ما ذكر محاميه طارق العوضي على فيسبوك.	OBJ
MIS_1195-curl_04_003	وقطعت الدول الأربع علاقاتها الدبلوماسية مع قطر في يونيو (حزيران) 2017، لدعم النظام القطري الجماعات الإرهابية والمتطرفة، ومحاولاته المستمرة لزعزعة أمن واستقرار المنطقة.	SUBJ
MIS_1049-curl_03_004	ثمانية من البلدان العشرة الأولى الأفضل للنساء ضمن القائمة تقع في أوروبا، جاءت فنلندا في المرتبة السادسة، وسويسرا سابعة، وفرنسا تاسعة، وألمانيا عاشرة.	OBJ
MIS_366-curl_04_024	أمضت 12 عاماً في سجون الاحتلال وأفرج عنها عام 1983 في صفقة تبادل للأسرى.	OBJ
AFP_696-eurl_03_013	توزيع نسخ القرآن بالمجان في مدينة بون	OBJ
MIS_1027-eurl_01_026	اقتراحات ضرب «سد النهضة» غير مسئولة وتضع مصر فى مأزق دولى.	SUBJ
AFP_724-eurl_05_004	ويأتي هذا بالتزامن مع عودة الجدل إلى بلجيكا بشأن العنصرية على خلفية قضية جورج فلويد.	SUBJ
AFP_29-eurl_02_008	وكانت السفينة غراند أمريكا في طريقها من هامبورغ الألمانية إلى الدار البيضاء في المغرب عندما شب حريق على متنها في ساعة متأخرة الأحد.	OBJ
FAT_1131-eurl_04_014	ونصحت إدارة المرور جميع السائقين بالابتعاد عن طريق الإسماعيلية الصحراوى، لحين السيطرة على حريق كسر ماسورة مواد بترولية، لمساعدة رجال الحماية المدنية فى عمليات السيطرة على الحريق، وسط انتشار الخدمات المرورية لتنظيم حركة المركبات.	OBJ
